latitude,longitude,Elevation,MAT,MCMT,PPT_wt,PPT_sp,PPT_sm,PPT_at,Nitrogen,CN,pH,Phosphore,Calcium,Magnesium,Sodium,Potassium,Iron,Aluminium,WHC,OC,SOM,Manganese,leaf_Otu0000001,leaf_Otu0000002,leaf_Otu0000003,leaf_Otu0000004,leaf_Otu0000005,leaf_Otu0000006,leaf_Otu0000008,leaf_Otu0000009,leaf_Otu0000010,leaf_Otu0000011,leaf_Otu0000012,leaf_Otu0000013,leaf_Otu0000014,leaf_Otu0000015,leaf_Otu0000016,leaf_Otu0000017,leaf_Otu0000018,leaf_Otu0000022,leaf_Otu0000023,leaf_Otu0000025,leaf_Otu0000027,leaf_Otu0000028,leaf_Otu0000029,leaf_Otu0000030,leaf_Otu0000031,leaf_Otu0000032,leaf_Otu0000033,leaf_Otu0000034,leaf_Otu0000035,leaf_Otu0000036,leaf_Otu0000037,leaf_Otu0000038,leaf_Otu0000042,leaf_Otu0000044,leaf_Otu0000051,leaf_Otu0000052,leaf_Otu0000057,leaf_Otu0000058,leaf_Otu0000063,leaf_Otu0000066,leaf_Otu0000067,leaf_Otu0000068,leaf_Otu0000070,leaf_Otu0000073,leaf_Otu0000074,leaf_Otu0000077,leaf_Otu0000078,leaf_Otu0000084,leaf_Otu0000089,leaf_Otu0000093,leaf_Otu0000094,leaf_Otu0000096,leaf_Otu0000100,leaf_Otu0000101,leaf_Otu0000109,leaf_Otu0000115,leaf_Otu0000116,leaf_Otu0000117,leaf_Otu0000120,leaf_Otu0000137,leaf_Otu0000152,leaf_Otu0000157,leaf_Otu0000179,leaf_Otu0000246,leaf_Otu0000365,root_Otu0000001,root_Otu0000002,root_Otu0000003,root_Otu0000004,root_Otu0000005,root_Otu0000006,root_Otu0000007,root_Otu0000009,root_Otu0000011,root_Otu0000016,root_Otu0000017,root_Otu0000019,root_Otu0000020,root_Otu0000021,root_Otu0000024,root_Otu0000026,root_Otu0000028,root_Otu0000030,root_Otu0000041,root_Otu0000046,root_Otu0000049,root_Otu0000050,root_Otu0000051,root_Otu0000058,root_Otu0000063,root_Otu0000064,root_Otu0000070,root_Otu0000075,root_Otu0000076,root_Otu0000100,root_Otu0000102,root_Otu0000114,root_Otu0000121,root_Otu0000122,root_Otu0000144,root_Otu0000146,root_Otu0000156,root_Otu0000163,root_Otu0000174,root_Otu0000199,root_Otu0000238,root_Otu0000258,root_Otu0000284,root_Otu0000989,plant_OTU1,plant_OTU3,plant_OTU4,plant_OTU7,plant_OTU8,plant_OTU10,plant_OTU15,plant_OTU16,plant_OTU18,plant_OTU20,plant_OTU27,plant_OTU46,plant_OTU49,plant_OTU65,plant_OTU67,plant_OTU71,plant_OTU72,plant_OTU78,plant_OTU83,plant_OTU87,plant_OTU88,plant_OTU100,plant_OTU109,plant_OTU113,plant_OTU114,plant_OTU132,plant_OTU136,plant_OTU143,plant_OTU145,plant_OTU146,plant_OTU147,plant_OTU149,plant_OTU154,plant_OTU159,plant_OTU179,plant_OTU192,plant_OTU196,plant_OTU198,plant_OTU202,plant_OTU203,plant_OTU204,plant_OTU216,plant_OTU223,plant_OTU234,plant_richness,plant_Shannon
0.33797855495585600,0.24617703447024000,-0.5232815964523280,0.42914979757085100,0.45652173913043500,0.004021447721180160,-0.25936599423631100,-0.37015781922525100,-0.2807498856881580,0.3286307053941910,2.0323450134770900,0.211428571428571,0.0034364261168384900,0.2803561280545560,0.3317919075144510,1.3586750823151000,-0.19657348963029800,-0.5247148288973380,-0.888385269121813,0.6092836321080620,1.3672566371681400,1.3706070287539900,-0.17991967871485900,0.21685202120182700,1.9114019267018000,-0.3467236732622030,-0.3664149933880430,4.115382669136970,8.511756543321690,0.0,0.0,5.186082354877600,0.0,19.285376292443600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647243407783417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627703827485124,3.31964796300885,0.0,2.26117743288836,0.0,1.69351603082962,2.617935555867080,0.0,0.0,0.0,0.0,0.0,7.18029174828516,0.0,2.35026470092756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973900337154254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823744001038270,0.0,-0.4418126578104490,0.0,13.9235757640207,12.8873271621389,0.0,6.10798256781,0.0,0.0,4.59362847558344,0.0,0.0,0.0,0.0,0.0,1.21974176120119,0.0,0.0,0.0,1.41328115180228,0.0,0.0,0.840300028992376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3.0,0.0,20.0,1.0,0.0,1.0,3.0,0.0,0.0,0.5,0.0,0.0,3.3333333333333300,0.0,9.644927536231880,0.0,5.0,0.0,0.0,0.0,54.11764705882350,0.0,4.705882352941180,0.0,0.9090909090909090,1.0,30.666666666666700,0.0,0.0,1.0,0.0,0.41379310344827600,0.0,57.6,0.0,0.0,1.1397984886649900,0.0,0.0,0.0,0.0,0.0,0.0,1.65,1.1466341827158000
0.58886894075403,0.11261012011796700,-0.42572062084257200,0.22672064777327900,0.28260869565217400,-0.04423592493297550,-0.23054755043227600,-0.11477761836441900,-0.2679469593049840,-0.8069709543568470,0.01617250673854430,0.8400000000000000,-0.40893470790378000,0.037885963250615400,-0.6283236994219650,-0.5117319535753740,-0.23264201983769200,-0.5247148288973380,-0.4056657223796030,-0.6743148232802240,-0.7721238938053100,-0.7712460063897760,-0.17991967871485900,1.38085368092038,0.0,1.4531793758607800,0.10143367274575300,2.2000264846099600,5.555917867324320,0.0,0.673076718281023,0.0,0.953134891122022,0.0,0.7305830475582970,1.2478564113464000,1.1615440596246300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.046681037259070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26651698971397,0.0,1.40133116800924,1.8591191885846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13853504539274,0.0,0.0,0.0,0.0,0.0,0.0,2.3524292166817500,0.0,0.4462027702772950,0.0,3.89306443019381,4.15998988383031,0.0,1.07174928510961,0.0,1.69433396267379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35302128565272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976555593669406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13768115942029000,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86272040302267,0.0,0.0,0.0,0.0,0.0,0.0,-0.8500000000000000,-0.785903765224173
0.5890668237567560,0.11277466254325500,-0.4286770140428680,0.23481781376518300,0.28260869565217400,-0.04423592493297550,-0.23054755043227600,-0.11477761836441900,-0.2679469593049840,0.4049792531120330,-0.3396226415094340,0.11999999999999900,-0.5395189003436430,1.2199280166698200,-0.16069364161849700,-0.31738079350667800,-0.5356176735798020,-0.1064638783269960,-0.004532577903682850,-0.18576959253173000,0.04646017699115050,0.04792332268370610,-0.17991967871485900,0.5251121460134870,0.0,0.3001985585605180,0.058836754462632000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8481438574904200,1.1017145413677900,0.0,0.0,0.0,1.67158426134983,0.0,0.0,0.0,0.0,0.0,1.1981494513868200,0.0,5.19892610979549,0.0,0.0,0.0,0.0,0.0,1.33660898465122,3.9640512956589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4938829331069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12672770116703,0.0,1.2209033791737,0.0,0.0,0.0,0.0,2.464540662671390,0.0,-0.4418126578104490,0.0,2.48231431676259,1.57333008731203,1.4308501849078900,2.19987244186916,0.779492097405374,0.758100513781479,0.627445647491875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91955926112177,0.0,0.0,0.0,0.0,3.15830979433978,1.2352112349795600,0.0,0.0,0.0,0.539349535224764,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13768115942029000,2.0,0.0,0.0,60.0,0.0,444.7058823529410,0.0,0.23529411764705900,0.0,0.0,0.0,0.0,2.0,0.0,10.0,40.0,0.8275862068965520,0.0,0.0,0.0,0.0,-0.25818639798488700,0.0,0.0,0.0,8.0,0.0,0.0,0.1500000000000000,-0.46042143426499700
-0.42362821292352300,-0.5590384811615900,0.07686622320768660,-0.17813765182186200,-0.08695652173913040,-0.3445040214477210,0.07492795389049030,0.08895265423242500,0.017375400091449700,0.2755186721991700,-0.39353099730458200,0.34285714285714300,0.7388316151202750,0.7880280356128060,-0.5595375722543350,-0.02317949615498230,0.30357679591223300,-0.09885931558935360,-0.75014164305949,0.7142581130293920,-0.07522123893805320,-0.07731629392971240,-0.17991967871485900,-0.09669632940225220,0.0,1.5535378319354400,2.217869732021350,0.0,0.0,0.0,0.0,0.0,0.0,52.97189389966220,0.5029421013041820,3.139013251872730,2.7612268747239600,0.0,0.0,3.61842996203224,1.71082277238338,0.869334245768916,0.7473015643331860,0.0,0.0,0.0,0.0,2.00593811074399,1.73138639603963,0.902362064930316,1.28754837134328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32467342173303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.881378395031143,0.0,0.0,0.0,0.0,0.767939889472506,0.0,0.0,0.0,-0.07105774108745410,0.0,2.005798143504410,1.97924303061652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1113788248829,3.66847376484437,0.0,0.0,0.0,0.0,5.61500629264258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29077778290241,0.0,0.0,0.0,0.0,5.91334441714629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,220.0,24.5,0.0,0.0,0.0,1.875,0.07971014492753620,0.0,0.0,6.0,110.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.27586206896551700,0.0,0.0,0.0,0.0,1.5680100755667500,0.0,0.0,0.0,0.0,0.0,0.0,0.5250000000000000,0.6958015136321170
-0.02025002727909370,-0.050682261987085500,-0.3429416112342940,0.29149797570850500,0.5434782608695650,-0.4356568364611250,-0.06916426512968240,-0.18938307030129100,-0.38500228623685400,-0.6605809128630710,-0.3180592991913750,0.7714285714285710,-0.34707903780068700,1.50028414472438,1.1930635838150300,3.8388811708981900,0.84580703336339,-0.5247148288973380,-1.4708215297450400,0.6578650320563740,-0.7300884955752210,-0.7303514376996810,-0.17991967871485900,0.19156451480660900,65.29199927882240,-0.311491172280937,-0.30548078808170800,0.0,0.0,0.0,0.0,0.6289368953017,0.0,0.0,0.6151983657867960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36626232897417,0.0,0.0,0.70878055637134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58549316018363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04568945883307820,14.9013989851386,1.307046804295700,0.0,0.0,0.0,0.20575350327624300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76208988132467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58233326099462,1.02270455197808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6968624142709,0.0,0.0,0.0,0.776958849612044,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.5,0.0,0.0,8.333333333333330,5.0,0.07971014492753620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882350,0.0,1.8181818181818200,0.0,0.0,1.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,-0.32115869017632200,61.0,0.0,0.0,0.0,2.0,0.0,0.4000000000000000,0.817080644193601
0.04966301998231360,-0.019200343781843900,-0.3340724316334070,0.20242914979757100,-0.021739130434782700,-0.47319034852546800,-0.20172910662824200,-0.30989956958393100,-0.45267489711934100,-0.7741078838174280,0.2641509433962260,-0.5428571428571430,-0.7182130584192440,-0.9198711877249480,-0.9248554913294800,-0.6133651290241420,-0.78809738503156,0.0532319391634981,-0.428328611898017,-1.4152084397585300,-0.6900442477876110,-0.6894568690095850,0.47550200803212900,0.07758015262029420,41.55763797253650,-0.4954160448820460,-0.3664149933880430,0.9818740960186180,0.0,0.0,0.0,1.8336939419771200,0.0,0.0,0.6181046955620900,0.0,0.0,0.0,0.0,0.0,2.62558443164573,0.0,0.0,0.0,0.0,0.43321732270802100,3.61329311834709,0.910361292850673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60287102176919,6.73177387788015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3110633150778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22413898464467,0.0,0.0,-0.07105774108745410,20.3638018894694,-0.4418126578104490,0.0,0.0,0.0,3.9770451186076800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63837520599657,0.0,0.0,0.0,0.0,0.0,2.90635786551702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29541446973966,0.0,0.0,0.0,0.0,0.0,0.0,0.988318534029786,0.0,1.9,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.717391304347830,0.0,0.0,0.0,0.0,0.0,504.7058823529410,0.0,7.294117647058820,0.0,6.363636363636360,0.0,0.6666666666666670,0.0,0.0,0.0,0.0,8.32183908045977,1.0,0.0,0.0,0.0,1.0516372795969800,0.0,0.0,2.0,0.0,0.0,0.0,0.6500000000000000,0.5627373085461080
-1.0781227358798800,0.2542963245335750,1.2446415373244600,-0.7206477732793540,0.7391304347826090,-0.5160857908847180,1.2968299711815600,1.1822094691535100,0.26977594878829400,-0.4082987551867220,7.735849056603770,0.7028571428571420,-0.4982817869415810,-0.2826292858495930,-0.7323699421965320,-0.231794961549821,-0.9419897805831080,0.5779467680608360,0.0067988668555242700,-1.0571782431075700,2.1371681415929200,2.130990415335460,-0.17991967871485900,-0.09669632940225220,28.83571227686610,-0.4954160448820460,0.6775808368332500,0.0,0.0,0.0,0.0,0.0,0.0,264.90834294867700,0.0,0.0,0.0,0.0,0.0,2.41164471180798,0.0,0.0,0.0,0.628342999668275,0.0,0.0,0.759134568959959,0.0,0.0,0.0,0.0,1.79270086189169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789730488746279,0.0,0.0,0.0,0.0,0.0,0.0,-0.07105774108745410,53.5196334545455,-0.4418126578104490,0.0,0.0,0.0,0.5494953988271590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41443078976218,0.0,6.79028850816683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.13768115942029000,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.23529411764705900,0.0,0.9090909090909090,0.0,19.666666666666700,0.0,0.0,0.0,0.0,0.9655172413793100,0.0,0.0,0.0,5.0,-0.35894206549118400,0.0,0.0,6.0,24.0,0.0,0.0,0.6500000000000000,0.8385080524200120
-1.0775739964893300,0.2538673959783360,1.2416851441241700,-0.7206477732793540,0.7391304347826090,-0.5187667560321710,1.2968299711815600,1.1822094691535100,0.2642889803383630,-0.09958506224066410,1.2129380053908400,-0.43428571428571400,0.2783505154639180,-0.44781208562227700,-0.5173410404624280,-0.25319141953903500,-0.5788999098286750,0.09885931558935370,-0.18810198300283300,-0.17800945835486900,0.3451327433628320,0.34440894568690100,0.34056224899598400,-0.09669632940225220,46.83537161436190,-0.2047053872843070,0.4914453308535340,0.0,0.0,18.5925301898945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42511978055199,0.0,2.25879809839842,0.0,1.55870645791053,0.701294154735442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68867559699643,0.704293450191551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17140973039649,0.0,0.0,-0.07105774108745410,35.6361321472736,0.9292748934750670,0.0,0.0,0.0,2.613808131103950,0.0,0.0,0.0,0.0,1.57608774464627,0.0,0.0,0.0,0.0,0.0,3.06775525799494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13768115942029000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.517632241813600,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,-1.1332420525742900
-0.2528692158254560,-0.0003985760690215760,-0.3311160384331120,0.38056680161943400,0.41304347826086900,-0.5482573726541550,-0.12680115273775200,-0.2381635581061690,-0.3923182441700960,-0.2688796680497930,-0.11320754716981100,0.46857142857143000,0.06529209621993110,0.5682894487592350,0.7306358381502890,1.4068171127908400,-0.10159302675082700,-0.5247148288973380,-0.8113314447592070,0.23971946390509200,-0.3584070796460180,-0.359744408945687,-0.17991967871485900,1.093262348804690,0.0,0.07368936726750630,0.16764385855148600,8.043824041300550,11.074037421691000,0.0,0.0,0.0,12.4611706237688,0.0,0.6113295263654540,0.0,4.954438750429310,11.2014782181303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994566762917215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33862454020945,0.0,0.0,0.0,3.10324476326064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24289383892532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99308464944131,0.0,0.0,0.0,1.1150550176657400,0.0,-0.4418126578104490,0.0,6.04143563545464,4.63904330277106,0.0,0.0,17.9839011911309,15.0929318452082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9132849005674,4.0890988898604,0.0,4.19909699426525,0.0,0.0,0.0,0.0,3.08548927192974,2.6224986879472,4.50345508127965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9800000000000000,1.8,0.0,8.0,1.0,0.0,0.0,0.0,1.2,0.4444444444444450,1.5,14.1,0.0,25.333333333333300,0.125,5.5724637681159400,0.0,0.0,0.0,7.000000000000000,0.0,1.6470588235294100,89.2,10.070588235294100,2.4,3.0909090909090900,11.4,0.0,0.0,0.0,0.0,287.0,0.1839080459770120,0.0,0.48,81.0,0.0,3.149874055415620,28.6,0.0,0.0,1.0,0.0,7.6,0.375,0.19530868324290900
-0.25337023874725600,-0.0001653411749248270,-0.3311160384331120,0.38056680161943400,0.41304347826086900,-0.5482573726541550,-0.12680115273775200,-0.2381635581061690,-0.3941472336534060,1.7825726141078800,-0.36118598382749300,-0.6228571428571430,0.5945017182130580,1.8109490433794300,0.060115606936416200,-0.17652077841101800,0.2855425308085360,-0.12167300380228100,-0.32861189801699700,1.2329332365739300,1.0508849557522100,1.0498402555910500,0.47550200803212900,1.2918218448984900,0.0,-0.3464126207875100,0.07185241628639010,11.900196968013600,23.391865110589600,0.0,2.44707730340876,0.0,22.097172751883,0.0,0.0,0.0,0.0,15.7616993896556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41281748488262,0.0,0.0,0.0,5.03661439103125,0.0,0.0,0.512130282384189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05617611987021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7765623612645120,0.0,-0.26391429430334500,0.0,7.2630478670526,7.1078538000412,0.0,1.94022799779566,21.6269640510976,16.7965462157056,0.801266386738585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.80285275989872,0.0,8.20013967518708,0.0,0.0,0.0,0.0,4.00802299116406,0.0,0.0,0.0,1.5177354393547800,0.0,0.0,0.0,0.662712482390678,0.0,0.598387528550288,0.0,0.0,0.0,0.0,0.9400000000000000,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.2,0.888888888888889,5.1,1.3,0.0,1.0,1.0,0.644927536231884,0.0,0.4,0.0,22.0,0.2,2.588235294117650,0.0,9.694117647058830,0.4,2.1818181818181800,8.8,0.06666666666666670,0.0,0.0,0.0,10.0,1.3885057471264400,0.0,10.72,80.4,0.0,4.343828715365240,4.6,0.0,0.0,1.8,0.0,0.0,0.0,-0.033141772303789000
